pin,slack
reg_apb_wrp_0/reg16x8_0/mem_4_[3]:EN,4733
reg_apb_wrp_0/reg16x8_0/mem_4_[3]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_4_[3]:Q,4928
reg_apb_wrp_0/reg16x8_0/mem_4_[3]:SD,
reg_apb_wrp_0/reg16x8_0/mem_4_[3]:SLn,
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[20]:A,4207
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[20]:B,3031
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[20]:C,6752
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[20]:D,4434
CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_RNO_0[20]:Y,3031
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_242:A,6762
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_242:B,4768
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_242:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_242:Y,4768
CoreGPIO_0/xhdl1_GEN_BITS[4]_APB_32_edge_both[4]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[4]_APB_32_edge_both[4]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[4]_APB_32_edge_both[4]:CLK,5842
CoreGPIO_0/xhdl1_GEN_BITS[4]_APB_32_edge_both[4]:D,5970
CoreGPIO_0/xhdl1_GEN_BITS[4]_APB_32_edge_both[4]:EN,2171
CoreGPIO_0/xhdl1_GEN_BITS[4]_APB_32_edge_both[4]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[4]_APB_32_edge_both[4]:Q,5842
CoreGPIO_0/xhdl1_GEN_BITS[4]_APB_32_edge_both[4]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[4]_APB_32_edge_both[4]:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[11]_APB_32_INTR_reg_152_0[11]:A,7851
CoreGPIO_0/xhdl1_GEN_BITS[11]_APB_32_INTR_reg_152_0[11]:B,5562
CoreGPIO_0/xhdl1_GEN_BITS[11]_APB_32_INTR_reg_152_0[11]:C,6152
CoreGPIO_0/xhdl1_GEN_BITS[11]_APB_32_INTR_reg_152_0[11]:D,1933
CoreGPIO_0/xhdl1_GEN_BITS[11]_APB_32_INTR_reg_152_0[11]:Y,1933
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_32:B,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_32:C,6952
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_32:IPB,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/CFG_32:IPC,6952
CoreGPIO_0/xhdl1_GEN_BITS[1]_APB_32_INTR_reg_22_0_0_0_tz_1[1]:A,5869
CoreGPIO_0/xhdl1_GEN_BITS[1]_APB_32_INTR_reg_22_0_0_0_tz_1[1]:B,5842
CoreGPIO_0/xhdl1_GEN_BITS[1]_APB_32_INTR_reg_22_0_0_0_tz_1[1]:C,5750
CoreGPIO_0/xhdl1_GEN_BITS[1]_APB_32_INTR_reg_22_0_0_0_tz_1[1]:Y,5750
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_35:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_35:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_35:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_35:IPB,
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][6]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][6]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][6]:CLK,2770
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][6]:D,6927
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][6]:EN,3484
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][6]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][6]:Q,2770
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][6]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[20]_REG_GEN_CONFIG_reg[20][6]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_162_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_162_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_162_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_162_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_162_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_162_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_162_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_162_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_162_rs:SLn,
reg_apb_wrp_0/reg16x8_0/data_out[3]:ADn,
reg_apb_wrp_0/reg16x8_0/data_out[3]:ALn,
reg_apb_wrp_0/reg16x8_0/data_out[3]:CLK,6689
reg_apb_wrp_0/reg16x8_0/data_out[3]:D,8711
reg_apb_wrp_0/reg16x8_0/data_out[3]:EN,
reg_apb_wrp_0/reg16x8_0/data_out[3]:LAT,
reg_apb_wrp_0/reg16x8_0/data_out[3]:Q,6689
reg_apb_wrp_0/reg16x8_0/data_out[3]:SD,
reg_apb_wrp_0/reg16x8_0/data_out[3]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_10_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_10_set:ALn,4755
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_10_set:CLK,4608
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_10_set:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_10_set:EN,4733
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_10_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_10_set:Q,4608
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_10_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_10_set:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_INTR_reg[6]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_INTR_reg[6]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_INTR_reg[6]:CLK,6807
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_INTR_reg[6]:D,1933
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_INTR_reg[6]:EN,
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_INTR_reg[6]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_INTR_reg[6]:Q,6807
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_INTR_reg[6]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[6]_APB_32_INTR_reg[6]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_175_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_175_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_175_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_175_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_175_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_175_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_175_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_175_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_175_rs:SLn,
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:ALn,4749
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:CLK,5709
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:D,6927
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:EN,4733
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:Q,5709
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:SD,
reg_apb_wrp_0/reg16x8_0/mem_0_[6]:SLn,
CoreAPB3_0/g2_4:A,4989
CoreAPB3_0/g2_4:B,3601
CoreAPB3_0/g2_4:C,5088
CoreAPB3_0/g2_4:Y,3601
MSS_RESET_N_F2M_ibuf/U0/U_IOPAD:PAD,
MSS_RESET_N_F2M_ibuf/U0/U_IOPAD:Y,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_143:A,6762
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_143:B,4749
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_143:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_143:Y,4749
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_GPOUT_reg[0]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_GPOUT_reg[0]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_GPOUT_reg[0]:CLK,5709
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_GPOUT_reg[0]:D,6914
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_GPOUT_reg[0]:EN,3321
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_GPOUT_reg[0]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_GPOUT_reg[0]:Q,5709
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_GPOUT_reg[0]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[0]_APB_32_GPOUT_reg[0]:SLn,
COREAPBLSRAM_0/PRDATA_reg[20]:ADn,
COREAPBLSRAM_0/PRDATA_reg[20]:ALn,
COREAPBLSRAM_0/PRDATA_reg[20]:CLK,6752
COREAPBLSRAM_0/PRDATA_reg[20]:D,6540
COREAPBLSRAM_0/PRDATA_reg[20]:EN,3770
COREAPBLSRAM_0/PRDATA_reg[20]:LAT,
COREAPBLSRAM_0/PRDATA_reg[20]:Q,6752
COREAPBLSRAM_0/PRDATA_reg[20]:SD,
COREAPBLSRAM_0/PRDATA_reg[20]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_249_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_249_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_249_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_249_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_249_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_249_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_249_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_249_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_249_rs:SLn,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:IPB,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_24_set_RNINOSM:A,4608
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_24_set_RNINOSM:B,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_24_set_RNINOSM:C,4477
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_24_set_RNINOSM:Y,4477
CoreGPIO_0/xhdl1_GEN_BITS[31]_APB_32_edge_both_RNO[31]:A,7838
CoreGPIO_0/xhdl1_GEN_BITS[31]_APB_32_edge_both_RNO[31]:B,6536
CoreGPIO_0/xhdl1_GEN_BITS[31]_APB_32_edge_both_RNO[31]:C,7720
CoreGPIO_0/xhdl1_GEN_BITS[31]_APB_32_edge_both_RNO[31]:Y,6536
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_77_set_RNIBIHR:A,4651
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_77_set_RNIBIHR:B,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_77_set_RNIBIHR:C,4520
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_77_set_RNIBIHR:Y,4520
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_89_set_RNIGNAI:A,4813
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_89_set_RNIGNAI:B,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_89_set_RNIGNAI:C,4682
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_89_set_RNIGNAI:Y,4682
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][6]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][6]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][6]:CLK,2820
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][6]:D,6927
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][6]:EN,3685
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][6]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][6]:Q,2820
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][6]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[4]_REG_GEN_CONFIG_reg[4][6]:SLn,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPB,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPC,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_128:A,6762
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_128:B,4749
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_128:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_128:Y,4749
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_211_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_211_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_211_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_211_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_211_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_211_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_211_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_211_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_211_rs:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9]_RNIMQU72[3]:A,3576
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9]_RNIMQU72[3]:B,3499
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9]_RNIMQU72[3]:C,-178
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9]_RNIMQU72[3]:D,824
CoreGPIO_0/xhdl1_GEN_BITS[9]_REG_GEN_CONFIG_reg[9]_RNIMQU72[3]:Y,-178
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_7[4]:A,4894
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_7[4]:B,4851
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_7[4]:C,2866
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_7[4]:D,2679
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_7[4]:Y,2679
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2]_RNIM8I61[7]:A,3849
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2]_RNIM8I61[7]:B,3799
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2]_RNIM8I61[7]:C,1748
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2]_RNIM8I61[7]:D,1088
CoreGPIO_0/xhdl1_GEN_BITS[2]_REG_GEN_CONFIG_reg[2]_RNIM8I61[7]:Y,1088
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_1[0]:A,4682
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_1[0]:B,4639
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_1[0]:C,2654
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_1[0]:D,2448
reg_apb_wrp_0/reg16x8_0/temp_data_2_15_i_1[0]:Y,2448
CoreGPIO_0/xhdl1_GEN_BITS[25]_REG_GEN_CONFIG_reg[25][0]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[25]_REG_GEN_CONFIG_reg[25][0]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[25]_REG_GEN_CONFIG_reg[25][0]:CLK,3413
CoreGPIO_0/xhdl1_GEN_BITS[25]_REG_GEN_CONFIG_reg[25][0]:D,6914
CoreGPIO_0/xhdl1_GEN_BITS[25]_REG_GEN_CONFIG_reg[25][0]:EN,3484
CoreGPIO_0/xhdl1_GEN_BITS[25]_REG_GEN_CONFIG_reg[25][0]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[25]_REG_GEN_CONFIG_reg[25][0]:Q,3413
CoreGPIO_0/xhdl1_GEN_BITS[25]_REG_GEN_CONFIG_reg[25][0]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[25]_REG_GEN_CONFIG_reg[25][0]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_141:A,6762
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_141:B,4749
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_141:C,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_141:Y,4749
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg_282_0_o2_1_0[21]:A,6886
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg_282_0_o2_1_0[21]:B,6857
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg_282_0_o2_1_0[21]:C,5562
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg_282_0_o2_1_0[21]:D,6578
CoreGPIO_0/xhdl1_GEN_BITS[21]_APB_32_INTR_reg_282_0_o2_1_0[21]:Y,5562
CoreGPIO_0/xhdl1_GEN_BITS[16]_REG_GEN_CONFIG_reg[16][6]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[16]_REG_GEN_CONFIG_reg[16][6]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[16]_REG_GEN_CONFIG_reg[16][6]:CLK,2571
CoreGPIO_0/xhdl1_GEN_BITS[16]_REG_GEN_CONFIG_reg[16][6]:D,6927
CoreGPIO_0/xhdl1_GEN_BITS[16]_REG_GEN_CONFIG_reg[16][6]:EN,3484
CoreGPIO_0/xhdl1_GEN_BITS[16]_REG_GEN_CONFIG_reg[16][6]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[16]_REG_GEN_CONFIG_reg[16][6]:Q,2571
CoreGPIO_0/xhdl1_GEN_BITS[16]_REG_GEN_CONFIG_reg[16][6]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[16]_REG_GEN_CONFIG_reg[16][6]:SLn,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_270:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_270:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_270:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_270:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_270:IPB,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_172_rs_RNIK1KK:A,5998
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_172_rs_RNIK1KK:B,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_172_rs_RNIK1KK:C,5867
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_172_rs_RNIK1KK:Y,5867
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_13_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_13_set:ALn,4755
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_13_set:CLK,5998
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_13_set:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_13_set:EN,4733
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_13_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_13_set:Q,5998
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_13_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_13_set:SLn,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_5:EN,
COREAPBLSRAM_0/genblk1_genblk1_lsram_512to35328x32_block0/block0/FF_5:IPENn,
reg_apb_wrp_0/reg16x8_0/mem_11_[1]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_11_[1]:ALn,4768
reg_apb_wrp_0/reg16x8_0/mem_11_[1]:CLK,4682
reg_apb_wrp_0/reg16x8_0/mem_11_[1]:D,6829
reg_apb_wrp_0/reg16x8_0/mem_11_[1]:EN,4752
reg_apb_wrp_0/reg16x8_0/mem_11_[1]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_11_[1]:Q,4682
reg_apb_wrp_0/reg16x8_0/mem_11_[1]:SD,
reg_apb_wrp_0/reg16x8_0/mem_11_[1]:SLn,
reg_apb_wrp_0/wr_enable_RNO:A,6302
reg_apb_wrp_0/wr_enable_RNO:B,7729
reg_apb_wrp_0/wr_enable_RNO:Y,6302
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_229_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_229_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_229_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_229_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_229_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_229_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_229_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_229_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_229_rs:SLn,
reg_apb_wrp_0/reg16x8_0/temp_data_RNO[3]:A,3726
reg_apb_wrp_0/reg16x8_0/temp_data_RNO[3]:B,3676
reg_apb_wrp_0/reg16x8_0/temp_data_RNO[3]:C,2679
reg_apb_wrp_0/reg16x8_0/temp_data_RNO[3]:D,2305
reg_apb_wrp_0/reg16x8_0/temp_data_RNO[3]:Y,2305
CoreGPIO_0/xhdl1_GEN_BITS[3]_REG_GEN_CONFIG_reg[3][4]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[3]_REG_GEN_CONFIG_reg[3][4]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[3]_REG_GEN_CONFIG_reg[3][4]:CLK,3343
CoreGPIO_0/xhdl1_GEN_BITS[3]_REG_GEN_CONFIG_reg[3][4]:D,6971
CoreGPIO_0/xhdl1_GEN_BITS[3]_REG_GEN_CONFIG_reg[3][4]:EN,3510
CoreGPIO_0/xhdl1_GEN_BITS[3]_REG_GEN_CONFIG_reg[3][4]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[3]_REG_GEN_CONFIG_reg[3][4]:Q,3343
CoreGPIO_0/xhdl1_GEN_BITS[3]_REG_GEN_CONFIG_reg[3][4]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[3]_REG_GEN_CONFIG_reg[3][4]:SLn,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_277:A,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_277:B,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_277:C,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_277:IPA,
FIC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_277:IPB,
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][2]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][2]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][2]:CLK,3577
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][2]:D,6818
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][2]:EN,3484
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][2]:LAT,
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][2]:Q,3577
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][2]:SD,
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][2]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_149_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_149_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_149_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_149_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_149_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_149_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_149_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_149_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_mem_0_5_149_rs:SLn,
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][0]:ADn,
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][0]:ALn,
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][0]:CLK,3490
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][0]:D,6914
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][0]:EN,3484
CoreGPIO_0/xhdl1_GEN_BITS[19]_REG_GEN_CONFIG_reg[19][0]:LAT,
